Image_ID,Date,Formation_name,Age,SAMPLE_ID,Shell_ID,Colony_ID,Genus,Species
MHR.11308,09/03/2022,Nukumaru Limestone,Pleistocene,9.189,13,1,Microporella,rusti
MHR.11309,09/03/2022,Nukumaru Limestone,Pleistocene,9.189,13,1,Microporella,rusti
MHR.11310,09/03/2022,Nukumaru Limestone,Pleistocene,9.189,13,1,Microporella,rusti
MHR.11311,09/03/2022,Nukumaru Limestone,Pleistocene,9.189,14,1,Microporella,rusti
MHR.11312,09/03/2022,Nukumaru Limestone,Pleistocene,9.189,14,1,Microporella,rusti
MHR.11313,09/03/2022,Nukumaru Limestone,Pleistocene,9.189,14,1,Microporella,rusti
MHR.11314,09/03/2022,Nukumaru Limestone,Pleistocene,9.189,14,1,Microporella,rusti
MHR.11315,09/03/2022,Nukumaru Limestone,Pleistocene,9.189,14,1,Microporella,rusti
MHR.11316,09/03/2022,Nukumaru Limestone,Pleistocene,9.189,14,1,Microporella,rusti
MHR.11317,10/03/2022,Nukumaru Limestone,Pleistocene,9.47,1,1,Microporella,rusti
MHR.11318,10/03/2022,Nukumaru Limestone,Pleistocene,9.47,1,1,Microporella,rusti
MHR.11319,10/03/2022,Nukumaru Limestone,Pleistocene,9.47,1,1,Microporella,rusti
MHR.11320,10/03/2022,Nukumaru Limestone,Pleistocene,9.47,1,1,Microporella,rusti
MHR.11321,10/03/2022,Nukumaru Limestone,Pleistocene,9.186,1,1,Microporella,rusti
MHR.11322,10/03/2022,Nukumaru Limestone,Pleistocene,9.186,1,1,Microporella,rusti
MHR.11323,10/03/2022,Nukumaru Limestone,Pleistocene,9.186,1,1,Microporella,rusti
MHR.11324,10/03/2022,Nukumaru Limestone,Pleistocene,9.186,1,1,Microporella,rusti
MHR.11325,10/03/2022,Nukumaru Limestone,Pleistocene,9.186,1,1,Microporella,rusti
MHR.11326,10/03/2022,Nukumaru Limestone,Pleistocene,9.186,1,1,Microporella,rusti
MHR.11341,10/03/2022,Nukumaru Limestone,Pleistocene,9.57,4,1,Microporella,rusti
MHR.11342,10/03/2022,Nukumaru Limestone,Pleistocene,9.57,4,1,Microporella,rusti
MHR.11343,10/03/2022,Nukumaru Limestone,Pleistocene,9.57,4,1,Microporella,rusti
MHR.11344,10/03/2022,Nukumaru Limestone,Pleistocene,9.57,4,1,Microporella,rusti
MHR.11345,10/03/2022,Nukumaru Limestone,Pleistocene,9.57,4,1,Microporella,rusti
MHR.11346,10/03/2022,Nukumaru Limestone,Pleistocene,9.57,4,1,Microporella,rusti
MHR.11347,11/03/2022,Nukumaru Limestone,Pleistocene,9.57,1,1,Microporella,rusti
MHR.11348,11/03/2022,Nukumaru Limestone,Pleistocene,9.57,1,1,Microporella,rusti
MHR.11349,11/03/2022,Nukumaru Limestone,Pleistocene,9.57,1,1,Microporella,rusti
MHR.11350,11/03/2022,Nukumaru Limestone,Pleistocene,9.57,1,1,Microporella,rusti
MHR.11383,16/03/2022,Nukumaru Limestone,Pleistocene,9.184,1,1,Microporella,rusti
MHR.11384,16/03/2022,Nukumaru Limestone,Pleistocene,9.184,1,1,Microporella,rusti
MHR.11385,16/03/2022,Nukumaru Limestone,Pleistocene,9.184,1,1,Microporella,rusti
MHR.11386,16/03/2022,Nukumaru Limestone,Pleistocene,9.184,1,1,Microporella,rusti
MHR.11387,16/03/2022,Nukumaru Brown Sand,Pleistocene,9.118,6,1,Microporella,rusti
MHR.11388,16/03/2022,Nukumaru Brown Sand,Pleistocene,9.118,6,1,Microporella,rusti
MHR.11399,16/03/2022,Nukumaru Limestone,Pleistocene,9.46,1,1,Microporella,rusti
MHR.11400,16/03/2022,Nukumaru Limestone,Pleistocene,9.46,1,1,Microporella,rusti
MHR.11401,16/03/2022,Nukumaru Limestone,Pleistocene,9.46,1,1,Microporella,rusti
MHR.11402,16/03/2022,Nukumaru Limestone,Pleistocene,9.46,1,1,Microporella,rusti
MHR.11405,16/03/2022,Nukumaru Limestone,Pleistocene,9.46,3,1,Microporella,rusti
MHR.11406,16/03/2022,Nukumaru Limestone,Pleistocene,9.46,3,1,Microporella,rusti
MHR.11407,16/03/2022,Nukumaru Limestone,Pleistocene,9.46,3,1,Microporella,rusti
MHR.11408,16/03/2022,Nukumaru Limestone,Pleistocene,9.46,3,1,Microporella,rusti
MHR.11409,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,2,1,Microporella,rusti
MHR.11410,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,2,1,Microporella,rusti
MHR.11411,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,2,1,Microporella,rusti
MHR.11412,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,2,1,Microporella,rusti
MHR.11417,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,5,1,Microporella,rusti
MHR.11418,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,5,1,Microporella,rusti
MHR.11419,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,5,1,Microporella,rusti
MHR.11420,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,5,1,Microporella,rusti
MHR.11421,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,5,1,Microporella,rusti
MHR.11422,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,5,1,Microporella,rusti
MHR.11423,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,6,1,Microporella,rusti
MHR.11424,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,6,1,Microporella,rusti
MHR.11425,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,6,1,Microporella,rusti
MHR.11426,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,6,1,Microporella,rusti
MHR.11427,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,8,1,Microporella,rusti
MHR.11428,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,8,1,Microporella,rusti
MHR.11429,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,8,1,Microporella,rusti
MHR.11430,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,8,1,Microporella,rusti
MHR.11431,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,8,1,Microporella,rusti
MHR.11432,17/03/2022,Nukumaru Limestone,Pleistocene,9.188,8,1,Microporella,rusti
MHR.11516,28/03/2022,Nukumaru Limestone,Pleistocene,9.62,1,1,Microporella,rusti
MHR.11517,28/03/2022,Nukumaru Limestone,Pleistocene,9.62,1,1,Microporella,rusti
MHR.11518,28/03/2022,Nukumaru Limestone,Pleistocene,9.62,1,1,Microporella,rusti
MHR.12273,25/05/2022,Nukumaru Limestone,Pleistocene,334,1,1,Microporella,rusti
MHR.12274,25/05/2022,Nukumaru Limestone,Pleistocene,334,1,1,Microporella,rusti
MHR.12275,25/05/2022,Nukumaru Limestone,Pleistocene,334,1,1,Microporella,rusti
MHR.12276,25/05/2022,Nukumaru Limestone,Pleistocene,334,1,1,Microporella,rusti
MHR.12381,21/06/2022,Nukumaru Limestone,Pleistocene,340,1,1,Microporella,rusti
MHR.12382,21/06/2022,Nukumaru Limestone,Pleistocene,340,1,1,Microporella,rusti
MHR.12383,21/06/2022,Nukumaru Limestone,Pleistocene,340,1,1,Microporella,rusti
MHR.12384,21/06/2022,Nukumaru Limestone,Pleistocene,340,1,1,Microporella,rusti
MHR.12385,21/06/2022,Nukumaru Limestone,Pleistocene,340,1,1,Microporella,rusti
MHR.12386,21/06/2022,Nukumaru Limestone,Pleistocene,340,1,1,Microporella,rusti
MHR.12475,05/09/2022,Nukumaru Limestone,Pleistocene,41,8,1,Microporella,rusti
MHR.12476,05/09/2022,Nukumaru Limestone,Pleistocene,41,8,1,Microporella,rusti
MHR.12477,05/09/2022,Nukumaru Limestone,Pleistocene,41,8,1,Microporella,rusti
MHR.12478,05/09/2022,Nukumaru Limestone,Pleistocene,41,8,1,Microporella,rusti
MHR.12479,05/09/2022,Nukumaru Limestone,Pleistocene,41,8,1,Microporella,rusti
MHR.12480,05/09/2022,Nukumaru Limestone,Pleistocene,41,8,1,Microporella,rusti
MHR.12485,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,1,1,Microporella,rusti
MHR.12486,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,1,1,Microporella,rusti
MHR.12487,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,1,1,Microporella,rusti
MHR.12488,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,1,1,Microporella,rusti
MHR.12489,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,1,1,Microporella,rusti
MHR.12490,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,1,1,Microporella,rusti
MHR.12491,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,2,1,Microporella,rusti
MHR.12492,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,2,1,Microporella,rusti
MHR.12493,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,2,1,Microporella,rusti
MHR.12494,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,2,1,Microporella,rusti
MHR.12495,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,2,1,Microporella,rusti
MHR.12496,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,2,1,Microporella,rusti
MHR.12497,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,5,1,Microporella,rusti
MHR.12498,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,5,1,Microporella,rusti
MHR.12499,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,5,1,Microporella,rusti
MHR.12500,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,5,1,Microporella,rusti
MHR.12501,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,5,1,Microporella,rusti
MHR.12502,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,5,1,Microporella,rusti
MHR.12503,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,6,1,Microporella,rusti
MHR.12504,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,6,1,Microporella,rusti
MHR.12505,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,6,1,Microporella,rusti
MHR.12506,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,6,1,Microporella,rusti
MHR.12507,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,6,1,Microporella,rusti
MHR.12508,05/09/2022,Nukumaru Limestone,Pleistocene,A1011396X,6,1,Microporella,rusti
MHR.12509,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG2,1,1,Microporella,rusti
MHR.12510,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG2,1,1,Microporella,rusti
MHR.12511,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,1,1,Microporella,rusti
MHR.12512,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,1,1,Microporella,rusti
MHR.12513,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,1,1,Microporella,rusti
MHR.12514,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,1,1,Microporella,rusti
MHR.12515,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,1,1,Microporella,rusti
MHR.12516,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,1,1,Microporella,rusti
MHR.12517,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,3,1,Microporella,rusti
MHR.12518,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,3,1,Microporella,rusti
MHR.12519,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,3,1,Microporella,rusti
MHR.12520,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,3,1,Microporella,rusti
MHR.12521,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,3,1,Microporella,rusti
MHR.12522,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,3,1,Microporella,rusti
MHR.12523,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,3,2,Microporella,rusti
MHR.12524,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,3,2,Microporella,rusti
MHR.12525,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,3,2,Microporella,rusti
MHR.12526,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,3,2,Microporella,rusti
MHR.12527,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,3,3,Microporella,rusti
MHR.12528,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG1,3,3,Microporella,rusti
MHR.12531,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG3,1,1,Microporella,rusti
MHR.12532,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG3,1,1,Microporella,rusti
MHR.12533,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG3,1,1,Microporella,rusti
MHR.12534,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG3,1,1,Microporella,rusti
MHR.12539,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG3,3,1,Microporella,rusti
MHR.12540,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG3,3,1,Microporella,rusti
MHR.12541,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG3,3,1,Microporella,rusti
MHR.12542,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG3,3,1,Microporella,rusti
MHR.12543,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG3,3,1,Microporella,rusti
MHR.12544,06/09/2022,Nukumaru Limestone,Pleistocene,A110396X_BAG3,3,1,Microporella,rusti
