"Image_ID","Date","Formation","Age","Sample_ID","Shell_ID","Colony_ID","Genus","Species","X","binomial","ID"
"MHR.10856","31/01/2022","NKLS","Pleistocene","9.59","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_3_1"
"MHR.10857","01/02/2022","NKLS","Pleistocene","9.59","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.59_5_1"
"MHR.10858","01/02/2022","NKLS","Pleistocene","9.59","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.59_5_1"
"MHR.10859","01/02/2022","NKLS","Pleistocene","9.59","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.59_5_1"
"MHR.10860","01/02/2022","NKLS","Pleistocene","9.59","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.59_5_1"
"MHR.10861","01/02/2022","NKLS","Pleistocene","9.59","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.59_5_1"
"MHR.10862","01/02/2022","NKLS","Pleistocene","9.59","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.59_5_1"
"MHR.10863","01/02/2022","NKLS","Pleistocene","9.59","6",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_6_1"
"MHR.10864","01/02/2022","NKLS","Pleistocene","9.59","6",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_6_1"
"MHR.10865","01/02/2022","NKLS","Pleistocene","9.59","6",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_6_1"
"MHR.10866","01/02/2022","NKLS","Pleistocene","9.59","6",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_6_1"
"MHR.10867","01/02/2022","NKLS","Pleistocene","9.59","6",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_6_1"
"MHR.10868","01/02/2022","NKLS","Pleistocene","9.59","6",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_6_1"
"MHR.10869","01/02/2022","NKLS","Pleistocene","9.59","8",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_8_1"
"MHR.10870","01/02/2022","NKLS","Pleistocene","9.59","8",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_8_1"
"MHR.10871","01/02/2022","NKLS","Pleistocene","9.59","8",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_8_1"
"MHR.10872","01/02/2022","NKLS","Pleistocene","9.59","8",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_8_1"
"MHR.10873","01/02/2022","NKLS","Pleistocene","9.59","8",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_8_1"
"MHR.10874","01/02/2022","NKLS","Pleistocene","9.59","8",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_8_1"
"MHR.10875","01/02/2022","NKLS","Pleistocene","9.62","1",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_1_1"
"MHR.10876","01/02/2022","NKLS","Pleistocene","9.62","1",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_1_1"
"MHR.10877","01/02/2022","NKLS","Pleistocene","9.62","1",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_1_1"
"MHR.10878","01/02/2022","NKLS","Pleistocene","9.62","1",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_1_1"
"MHR.10879","01/02/2022","NKLS","Pleistocene","9.62","1",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_1_1"
"MHR.10880","01/02/2022","NKLS","Pleistocene","9.62","1",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_1_1"
"MHR.10881","01/02/2022","NKLS","Pleistocene","9.62","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_3_1"
"MHR.10882","01/02/2022","NKLS","Pleistocene","9.62","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_3_1"
"MHR.10883","01/02/2022","NKLS","Pleistocene","9.62","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_3_1"
"MHR.10884","01/02/2022","NKLS","Pleistocene","9.62","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_3_1"
"MHR.10885","01/02/2022","NKLS","Pleistocene","9.62","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_3_1"
"MHR.10886","01/02/2022","NKLS","Pleistocene","9.62","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_3_1"
"MHR.10887","01/02/2022","NKLS","Pleistocene","9.62","3",2,"Microporella","rusti",NA,"Microporella_rusti","9.62_3_2"
"MHR.10888","01/02/2022","NKLS","Pleistocene","9.62","3",2,"Microporella","rusti",NA,"Microporella_rusti","9.62_3_2"
"MHR.10889","01/02/2022","NKLS","Pleistocene","9.62","3",2,"Microporella","rusti",NA,"Microporella_rusti","9.62_3_2"
"MHR.10890","01/02/2022","NKLS","Pleistocene","9.62","3",2,"Microporella","rusti",NA,"Microporella_rusti","9.62_3_2"
"MHR.10891","01/02/2022","NKLS","Pleistocene","9.62","3",2,"Microporella","rusti",NA,"Microporella_rusti","9.62_3_2"
"MHR.10892","01/02/2022","NKLS","Pleistocene","9.62","3",2,"Microporella","rusti",NA,"Microporella_rusti","9.62_3_2"
"MHR.10893","01/02/2022","NKLS","Pleistocene","9.62","4",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_4_1"
"MHR.10894","01/02/2022","NKLS","Pleistocene","9.62","4",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_4_1"
"MHR.10895","01/02/2022","NKLS","Pleistocene","9.62","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_5_1"
"MHR.10896","01/02/2022","NKLS","Pleistocene","9.62","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_5_1"
"MHR.10897","01/02/2022","NKLS","Pleistocene","9.62","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_5_1"
"MHR.10898","01/02/2022","NKLS","Pleistocene","9.62","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_5_1"
"MHR.10899","01/02/2022","NKLS","Pleistocene","9.62","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_5_1"
"MHR.10900","01/02/2022","NKLS","Pleistocene","9.62","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_5_1"
"MHR.10901","02/02/2022","NKLS","Pleistocene","9.62","6",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_6_1"
"MHR.10902","02/02/2022","NKLS","Pleistocene","9.62","6",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_6_1"
"MHR.10903","02/02/2022","NKLS","Pleistocene","9.62","7",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_7_1"
"MHR.10904","02/02/2022","NKLS","Pleistocene","9.62","7",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_7_1"
"MHR.10905","02/02/2022","NKLS","Pleistocene","9.62","8",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_8_1"
"MHR.10906","02/02/2022","NKLS","Pleistocene","9.62","8",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_8_1"
"MHR.10907","02/02/2022","NKLS","Pleistocene","9.62","8",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_8_1"
"MHR.10908","02/02/2022","NKLS","Pleistocene","9.62","8",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_8_1"
"MHR.10909","02/02/2022","NKLS","Pleistocene","9.62","9",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_9_1"
"MHR.10910","02/02/2022","NKLS","Pleistocene","9.62","9",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_9_1"
"MHR.10911","02/02/2022","NKLS","Pleistocene","9.62","9",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_9_1"
"MHR.10912","02/02/2022","NKLS","Pleistocene","9.62","9",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_9_1"
"MHR.10913","02/02/2022","NKLS","Pleistocene","9.62","9",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_9_1"
"MHR.10914","02/02/2022","NKLS","Pleistocene","9.62","9",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_9_1"
"MHR.10915","02/02/2022","NKLS","Pleistocene","9.62","10",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_10_1"
"MHR.10916","02/02/2022","NKLS","Pleistocene","9.62","10",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_10_1"
"MHR.10917","02/02/2022","NKLS","Pleistocene","9.62","10",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_10_1"
"MHR.10918","02/02/2022","NKLS","Pleistocene","9.62","10",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_10_1"
"MHR.10919","02/02/2022","NKLS","Pleistocene","9.62","10",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_10_1"
"MHR.10920","02/02/2022","NKLS","Pleistocene","9.62","10",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_10_1"
"MHR.10921","02/02/2022","NKLS","Pleistocene","9.62","12",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_12_1"
"MHR.10922","02/02/2022","NKLS","Pleistocene","9.62","12",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_12_1"
"MHR.10923","02/02/2022","NKLS","Pleistocene","9.62","12",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_12_1"
"MHR.10924","02/02/2022","NKLS","Pleistocene","9.62","12",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_12_1"
"MHR.10925","02/02/2022","NKLS","Pleistocene","9.62","12",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_12_1"
"MHR.10926","02/02/2022","NKLS","Pleistocene","9.62","12",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_12_1"
"MHR.10927","02/02/2022","NKLS","Pleistocene","9.62","13",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_13_1"
"MHR.10928","02/02/2022","NKLS","Pleistocene","9.62","13",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_13_1"
"MHR.10929","02/02/2022","NKLS","Pleistocene","9.62","13",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_13_1"
"MHR.10930","02/02/2022","NKLS","Pleistocene","9.62","13",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_13_1"
"MHR.10931","03/02/2022","NKLS","Pleistocene","9.62","15",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_15_1"
"MHR.10932","03/02/2022","NKLS","Pleistocene","9.62","15",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_15_1"
"MHR.10933","03/02/2022","NKLS","Pleistocene","9.62","15",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_15_1"
"MHR.10934","03/02/2022","NKLS","Pleistocene","9.62","15",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_15_1"
"MHR.10935","03/02/2022","NKLS","Pleistocene","9.62","15",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_15_1"
"MHR.10936","03/02/2022","NKLS","Pleistocene","9.62","15",1,"Microporella","rusti",NA,"Microporella_rusti","9.62_15_1"
"MHR.10937","03/02/2022","NKLS","Pleistocene","9.62","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_17_1"
"MHR.10938","03/02/2022","NKLS","Pleistocene","9.62","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_17_1"
"MHR.10939","03/02/2022","NKLS","Pleistocene","9.62","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_17_1"
"MHR.10940","03/02/2022","NKLS","Pleistocene","9.62","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_17_1"
"MHR.10941","03/02/2022","NKLS","Pleistocene","9.62","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_17_1"
"MHR.10942","03/02/2022","NKLS","Pleistocene","9.62","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.62_17_1"
"MHR.10955","08/02/2022","NKLS","Pleistocene","9.45","5",1,"Microporella","speculum",NA,"Microporella_speculum","9.45_5_1"
"MHR.10956","08/02/2022","NKLS","Pleistocene","9.45","5",1,"Microporella","speculum",NA,"Microporella_speculum","9.45_5_1"
"MHR.10957","08/02/2022","NKLS","Pleistocene","9.45","5",1,"Microporella","speculum",NA,"Microporella_speculum","9.45_5_1"
"MHR.10958","08/02/2022","NKLS","Pleistocene","9.45","5",1,"Microporella","speculum",NA,"Microporella_speculum","9.45_5_1"
"MHR.10959","08/02/2022","NKLS","Pleistocene","9.45","5",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.45_5_2"
"MHR.10960","08/02/2022","NKLS","Pleistocene","9.45","5",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.45_5_2"
"MHR.10961","08/02/2022","NKLS","Pleistocene","9.45","5",8,"Microporella","speculum",NA,"Microporella_speculum","9.45_5_8"
"MHR.10962","08/02/2022","NKLS","Pleistocene","9.45","5",8,"Microporella","speculum",NA,"Microporella_speculum","9.45_5_8"
"MHR.10963","08/02/2022","NKLS","Pleistocene","9.45","6",1,"Microporella","speculum",NA,"Microporella_speculum","9.45_6_1"
"MHR.10964","08/02/2022","NKLS","Pleistocene","9.45","6",1,"Microporella","speculum",NA,"Microporella_speculum","9.45_6_1"
"MHR.10965","08/02/2022","NKLS","Pleistocene","9.167","4",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.167_4_1"
"MHR.10966","08/02/2022","NKLS","Pleistocene","9.45","6",7,"Microporella","agonistes",NA,"Microporella_agonistes","9.45_6_7"
"MHR.10967","08/02/2022","NKLS","Pleistocene","9.45","6",7,"Microporella","agonistes",NA,"Microporella_agonistes","9.45_6_7"
"MHR.10968","08/02/2022","NKLS","Pleistocene","9.167","4",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.167_4_1"
"MHR.10969","08/02/2022","NKLS","Pleistocene","9.167","4",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.167_4_1"
"MHR.10970","08/02/2022","NKLS","Pleistocene","9.167","4",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.167_4_1"
"MHR.10971","08/02/2022","NKLS","Pleistocene","9.167","7",1,"Microporella","rusti",NA,"Microporella_rusti","9.167_7_1"
"MHR.10972","08/02/2022","NKLS","Pleistocene","9.167","7",1,"Microporella","rusti",NA,"Microporella_rusti","9.167_7_1"
"MHR.10973","08/02/2022","NKLS","Pleistocene","9.167","10",1,"Microporella","rusti",NA,"Microporella_rusti","9.167_10_1"
"MHR.10974","08/02/2022","NKLS","Pleistocene","9.167","10",1,"Microporella","rusti",NA,"Microporella_rusti","9.167_10_1"
"MHR.10975","08/02/2022","NKLS","Pleistocene","9.167","10",1,"Microporella","rusti",NA,"Microporella_rusti","9.167_10_1"
"MHR.10976","08/02/2022","NKLS","Pleistocene","9.167","10",1,"Microporella","rusti",NA,"Microporella_rusti","9.167_10_1"
"MHR.10977","08/02/2022","NKLS","Pleistocene","9.60","1",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_1_1"
"MHR.10978","08/02/2022","NKLS","Pleistocene","9.60","1",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_1_1"
"MHR.10979","08/02/2022","NKLS","Pleistocene","9.60","2",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_2_1"
"MHR.10980","08/02/2022","NKLS","Pleistocene","9.60","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_3_1"
"MHR.10981","08/02/2022","NKLS","Pleistocene","9.60","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_3_1"
"MHR.10982","08/02/2022","NKLS","Pleistocene","9.60","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_3_1"
"MHR.10983","08/02/2022","NKLS","Pleistocene","9.60","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_3_1"
"MHR.10984","08/02/2022","NKLS","Pleistocene","9.60","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_3_1"
"MHR.10985","08/02/2022","NKLS","Pleistocene","9.60","4",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_4_1"
"MHR.10986","08/02/2022","NKLS","Pleistocene","9.60","4",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_4_1"
"MHR.10987","08/02/2022","NKLS","Pleistocene","9.60","4",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_4_1"
"MHR.10988","08/02/2022","NKLS","Pleistocene","9.60","4",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_4_1"
"MHR.10989","08/02/2022","NKLS","Pleistocene","9.60","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_5_1"
"MHR.10990","08/02/2022","NKLS","Pleistocene","9.60","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_5_1"
"MHR.10991","08/02/2022","NKLS","Pleistocene","9.60","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_5_1"
"MHR.10992","08/02/2022","NKLS","Pleistocene","9.60","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_5_1"
"MHR.10993","08/02/2022","NKLS","Pleistocene","9.60","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_5_1"
"MHR.10994","08/02/2022","NKLS","Pleistocene","9.60","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_5_1"
"MHR.10995","08/02/2022","NKLS","Pleistocene","9.60","5",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_5_3"
"MHR.10996","08/02/2022","NKLS","Pleistocene","9.60","5",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_5_3"
"MHR.10997","08/02/2022","NKLS","Pleistocene","9.60","5",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_5_3"
"MHR.10998","08/02/2022","NKLS","Pleistocene","9.60","5",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_5_3"
"MHR.10999","08/02/2022","NKLS","Pleistocene","9.60","8",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_8_1"
"MHR.11000","08/02/2022","NKLS","Pleistocene","9.60","8",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_8_1"
"MHR.11001","08/02/2022","NKLS","Pleistocene","9.60","9",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_9_1"
"MHR.11002","08/02/2022","NKLS","Pleistocene","9.60","9",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_9_1"
"MHR.11003","08/02/2022","NKLS","Pleistocene","9.60","9",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_9_1"
"MHR.11004","08/02/2022","NKLS","Pleistocene","9.60","9",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_9_1"
"MHR.11005","08/02/2022","NKLS","Pleistocene","9.60","11",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_11_1"
"MHR.11006","08/02/2022","NKLS","Pleistocene","9.60","11",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_11_1"
"MHR.11007","08/02/2022","NKLS","Pleistocene","9.60","11",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_11_1"
"MHR.11008","08/02/2022","NKLS","Pleistocene","9.60","11",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_11_1"
"MHR.11009","08/02/2022","NKLS","Pleistocene","9.60","12",1,"Microporella","discors",NA,"Microporella_discors","9.60_12_1"
"MHR.11010","08/02/2022","NKLS","Pleistocene","9.60","12",1,"Microporella","discors",NA,"Microporella_discors","9.60_12_1"
"MHR.11011","08/02/2022","NKLS","Pleistocene","9.60","12",1,"Microporella","discors",NA,"Microporella_discors","9.60_12_1"
"MHR.11012","08/02/2022","NKLS","Pleistocene","9.60","12",1,"Microporella","discors",NA,"Microporella_discors","9.60_12_1"
"MHR.11013","08/02/2022","NKLS","Pleistocene","9.60","13",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_13_1"
"MHR.11014","08/02/2022","NKLS","Pleistocene","9.60","13",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_13_1"
"MHR.11015","08/02/2022","NKLS","Pleistocene","9.60","13",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_13_1"
"MHR.11016","08/02/2022","NKLS","Pleistocene","9.60","13",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_13_1"
"MHR.11017","08/02/2022","NKLS","Pleistocene","9.60","14",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_14_1"
"MHR.11018","08/02/2022","NKLS","Pleistocene","9.60","14",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.60_14_1"
"MHR.11019","08/02/2022","NKLS","Pleistocene","9.60","15",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_15_1"
"MHR.11020","08/02/2022","NKLS","Pleistocene","9.60","15",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_15_1"
"MHR.11021","08/02/2022","NKLS","Pleistocene","9.60","15",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_15_1"
"MHR.11022","08/02/2022","NKLS","Pleistocene","9.60","15",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_15_1"
"MHR.11023","08/02/2022","NKLS","Pleistocene","9.60","15",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_15_1"
"MHR.11024","08/02/2022","NKLS","Pleistocene","9.60","15",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_15_1"
"MHR.11025","09/02/2022","NKLS","Pleistocene","9.60","16",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_16_1"
"MHR.11026","09/02/2022","NKLS","Pleistocene","9.60","16",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_16_1"
"MHR.11027","09/02/2022","NKLS","Pleistocene","9.60","16",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_16_1"
"MHR.11028","09/02/2022","NKLS","Pleistocene","9.60","16",1,"Microporella","rusti",NA,"Microporella_rusti","9.60_16_1"
